;votes;metascore;Action;Drama;Sci-Fi;Advendture;Fantasy;Comedy;History;Horror;Mystery;Thriller;Crime;Animation;Family;Musical;Romance;Sport;Biography;Music;Western;imdb_encoding
1162;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1163;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1164;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1165;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1166;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1167;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1168;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1169;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1170;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1171;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1172;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1173;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1174;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1175;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1176;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1177;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1178;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1179;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1180;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1181;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1182;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1183;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1184;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1185;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1186;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1187;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1188;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1189;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1190;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1191;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1192;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1193;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1194;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1195;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1196;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1197;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1198;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1199;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1200;206976;94;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1201;193695;54;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1202;193656;52;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1203;192655;56;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1204;186800;52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1206;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1207;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1208;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1209;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1210;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1211;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1212;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1213;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1214;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1215;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1217;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1218;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1219;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1220;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1221;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1222;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1223;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1224;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1225;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1226;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1227;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1228;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1229;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1230;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1231;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1232;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1233;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1234;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1235;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1236;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1237;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1238;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1239;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1240;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1241;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1242;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1243;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1244;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1245;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1246;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1247;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1248;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1249;193695;54;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1250;193656;52;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1251;192655;56;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1252;186800;52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1253;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1254;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1255;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1256;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1257;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1258;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1259;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1260;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1261;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1262;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1263;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1265;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1266;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1267;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1268;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1269;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1270;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1271;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1272;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1273;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1274;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1275;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1276;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1277;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1278;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1279;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1280;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1281;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1282;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1283;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1284;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1285;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1286;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1287;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1288;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1289;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1290;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1291;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1292;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1293;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1294;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1295;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1296;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1297;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1298;193656;52;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1299;192655;56;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1300;186800;52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1302;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1303;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1304;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1305;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1306;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1307;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1308;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1309;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1310;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1311;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1312;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1313;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1314;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1316;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1317;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1318;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1319;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1320;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1322;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1323;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1324;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1325;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1326;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1327;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1328;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1329;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1330;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1331;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1332;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1333;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1334;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1335;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1336;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1337;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1338;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1339;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1340;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1341;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1342;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1343;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1344;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1345;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1346;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1347;192655;56;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1348;186800;52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1349;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1350;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1351;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1352;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1353;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1354;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1355;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1356;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1357;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1358;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1359;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1360;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1361;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1362;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1363;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1364;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1365;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1366;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1367;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1368;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1369;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1370;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1371;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1372;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1373;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1374;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1375;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1376;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1377;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1378;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1379;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1380;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1381;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1382;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1383;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1384;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1385;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1386;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1387;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1388;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1389;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1390;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1391;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1392;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1393;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1394;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1395;186800;52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1396;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1397;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1398;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1399;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1400;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1401;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1403;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1404;158339;29;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1405;154358;75;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1406;152059;51;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1407;150016;37;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1408;146205;65;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1409;127696;27;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1410;124839;66;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1411;124621;76;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1412;124218;75;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1413;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1414;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
1415;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1416;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1417;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1418;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1419;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1420;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
1421;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1422;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1423;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1424;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1425;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1426;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1427;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1428;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1429;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1430;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1431;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1432;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1433;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1434;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1435;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1436;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1437;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1438;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1439;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1440;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1441;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1442;68504;80;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
1443;185436;73;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
1444;180393;93;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1445;179879;41;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1446;174951;75;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1447;174357;47;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1448;164360;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1449;163498;63;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1450;161419;77;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
